iso_partner,partner_jurisdiction,2016,2017,2018,2019,2020,2021,2022
AUT,Austria,0.04013235473594185,0.1956184991423544,0.07771368074672767,0.0199720289388935,0.14481716799352942,0.19760091253870823,0.14508048746349117
BEL,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.22706627578725272
BGR,Bulgaria,0.00309759429903519,0.01655318073113546,0.020685958400855423,0.025071026341549566,0.05017463370599543,0.08801142186456559,0.10386514453950887
CYP,Cyprus,0.0,0.013077179190293206,0.0,0.0,0.0,0.0,0.0
CZE,Czechia,0.10072663536635444,0.22463799375960056,0.12555812224184443,0.13306678843898703,0.31330496342488,0.4881064913108716,0.42352996693184003
DEU,Germany,0.7801626513639751,3.4290010194781853,1.2409956221008005,1.0390761267206388,5.631520630740653,4.744479889670221,3.944775739785948
DNK,Denmark,0.01730395119454406,0.09520963854035724,0.0,1.1507001207537528,0.25987793722359626,0.13792518382274638,0.2986639641069673
ESP,Spain,0.5281751746504207,0.33442361919067676,0.07158489133621442,0.2091985025202408,0.5782749584302038,1.626621482535597,1.5309972051164822
EST,Estonia,0.004254136997781253,0.014899458966657082,0.009534243914552036,0.00951422142824169,0.024139687884821855,0.037497525277491214,0.028879767851153645
FIN,Finland,0.0,0.05780731190387112,0.02761199094368564,0.08074707599723065,0.06228292785271753,0.08351507127282087,0.1887293942582167
FRA,France,0.7102872345979354,2.4529359669070616,1.287619701535627,1.0583055139669666,2.3690858381257005,3.657205005728693,2.142120652230511
GRC,Greece,0.0,0.0,0.0,0.0,0.009385279706428823,0.07900539726389726,0.10943691442830472
HRV,Croatia,0.0001854794591476621,0.0006642875732071621,0.0,0.0020210997763000903,0.008011778230953424,0.014543719850418071,0.006053318708747892
HUN,Hungary,0.0,0.0,0.04474075709259414,0.0,0.0,0.18101927694019765,0.1325701758760793
IRL,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,Italy,0.0,0.0,0.0,0.3236420798458598,0.6699005170078656,1.4791377378380808,1.637317844698661
LTU,Lithuania,0.0019880594171402853,0.002738589535357026,0.0002624079213783557,0.0,0.0,0.0,0.0
LUX,Luxembourg,0.6576580923153007,0.0,0.0,3.3118916298811425,0.06062122751742902,15.841364501045241,1.9578999057539188
LVA,Latvia,0.0,0.002997060597693259,0.005733344439463721,0.0024491596492620124,0.008754998747913098,0.017897912083459717,0.017147932631989125
MLT,Malta,0.0,0.011805923618745348,0.0,0.0,1.2896140943179843,0.0,0.0
NLD,Netherlands,0.0,0.0,0.0,0.0,0.0,1.798098112669968,0.0
POL,Poland,0.2365113478766796,0.4258896454054637,0.31654253491659684,0.3722424874040902,0.9242380901355052,1.339804537846417,1.2592376793925493
PRT,Portugal,0.08609733970653319,0.08088324869481328,0.11558659846831379,0.08208127114940117,0.1890166990151903,0.30979573438712904,0.2335711870439773
ROU,Romania,0.08085396600027477,0.15801242854697375,0.09647560958184612,0.11296391082804093,0.30145426451754104,0.4009821085591575,0.324484763474329
SVK,Slovak Republic,0.0706659777114877,0.09763137425630518,0.09243711400063433,0.12809899278475245,0.22217689712302663,0.13200489563506526,0.15993348184339173
SVN,Slovenia,0.006449023205792133,0.008276902191160715,0.006764766573429277,0.007239131855382523,0.02252175922488448,0.024932915697691106,0.028025066111268697
SWE,Sweden,0.0,0.23851940688508935,0.23446297199576968,0.0,0.0,2.5033660874486316,0.0
